revId,revRating,revDate,revText
G9GQZ0Zarq5sqQ0Z41OEmg,5,2016-12-08 11:11:23,"Nice owner. Very caring and helpful.

Get their chicken fresh. The chicken is amazing. I hadn't had such a tasty and tender chicken for years. First I..."
Qctz3xKdx3DRgiO6uBMjaA,1,2015-08-01 10:57:51,Terrible food. Expensive and portions small.  Worst Latin  restaurant in the area. The air conditioning must be set to 85 degrees. Each horrible little...
hXQbN-RDghTfCbE0cb-unw,2,2013-08-24 13:02:22,"Food wise. Decent, could be better. The drinks are good but I typically like alcohol so it is the same. The smell is just gross. Which prevents me from even..."
CcNOtc_lUt4H5sTFaNYy8g,2,2014-11-08 15:53:56,I agree with Pamela J. the strong odor at this Restaurant was overwhelming and I did not enjoy my food. while eating there  I had to bring my food home. the...
t0cGHghU4BRZ5iacCzuWLg,1,2019-10-14 09:56:17,I have had luck in the past getting coupons or special deals from Popeye's.  I went to the website https://www.popeyes.com/offers  and signed up for a...
M_HksQhgpo-1ZgtL2DzsxQ,4,2018-05-26 20:00:11,"I had a great day today and the only way to end it good is to have some popeye's fried chicken. 

I went to one location near my house but they were closed..."
8XOngbqT9Nqlz1VOntJPZA,2,2019-08-16 16:07:15,Horrible service. Normally I get  cold biscuits and missing items. Why do I keep going back????
xDBVHiqFHwrsfcqKeTkN_Q,5,2019-08-24 22:42:34,"I am a regular here. They know my lunch order and are extremely friendly. Fairly priced, quality ingredients, and interacting with the owners is always a..."
EnOlnSARnpYTviYDnwH_QQ,5,2019-06-05 13:59:09,"Staff is friendly and makes an effort to remember you and your order :) Food is good, breakfast sandwiches hit the spot and the coffee is surprisingly good...."
Y2NlgP7pFhJd56QK6n-Htw,5,2018-07-02 06:11:21,"Hidden in an alley off of Georgia Avenue, this little deli is the perfect go-to for the working peeps of Silver Spring. Amazing breakfasts...I know all..."
10FDpLdjDgxkceWSpvP0MQ,5,2018-12-17 14:55:23,Delicious Mexican bakery they have a large selection of Mexican style pastries and desserts they also offer sandwiches that are delicious my favorite is the...
VKWabPyEa4mx5mIX0TT-9g,4,2016-08-16 23:48:55,"When I saw the selection on offer in this Mexican bakery, it Flor'd me.

It's a chain in the DC area, although the only ones I know of are in the Maryland..."
YUWWGmkTeE_TSkDGWXftVw,5,2018-11-02 12:48:21,"This is my partner's and I favorite weekend place to go for breakfast, we both always get the chicken cutlet sandwich that comes with a huge breaded cutlet,..."
-VfvONd4YoJ87M_yNJjbOA,2,2018-05-16 07:25:42,"No idea how this place got the review it got.  Slow service, limited menu, loud bar area right outside the dining area.  Chicken and waffles tasted like..."
zaz7LZ_2TXjbViLNi_1MBA,4,2017-09-18 17:00:44,"Located in Double Tree by Hilton. Food is good, some of it pricey.
I have only been at the hotel for a couple days and notice the restaurant or even bar..."
qiTNuMNbL-KPmZ59J6Pr7w,4,2018-10-04 12:33:28,"I've tried their fried fish and it was delicious, especially for the price that you pay.  Very good value."
4IqiIMAeNK7BzhfW1iQHMg,5,2019-03-17 05:26:03,"Probably the best fried fish in town. Unmatched crispness, flavor, and flakiness of the fish. Soooo good. And the price is right! But - they're only open 1..."
P3Fpt6Rydoe4oZR4-4jvQQ,1,2018-11-02 05:20:23,"Horrible food and service, bought a fish dinner with potato salad and coleslaw, after a week the smell of bad fish is still in my car after using several..."
zndnqaC3SvDFq0_ntbo2ig,5,2019-07-31 14:45:29,I just had the most wonderful experience this afternoon! I decided to drive to this Starbucks which is a bit of a drive for me but the service is always...
FSO46sAA1QxA5tzP8d1uIw,3,2018-11-12 16:09:29,"This was my first visit to this location and prob my last because I'm never in this area anyway.

There was literally nobody in line or waiting for anything..."
ukUWHtZcp19eS1J-PWkXBA,1,2019-10-06 17:26:03,They are the worst location...new Carrollton knows better go to that location it's not far from this loser location. They don't know how to make anything I...
6o-0PsVHZyWjSVnZxgWEMg,1,2015-06-27 15:49:30,This place closed
2RcRx4XkHB7C5Eo7ykdEwA,5,2019-08-07 08:59:38,"Tasty food and great service!
And they give free soda when you get a sub during the lunch hours.  
Highly recommend for both take-out and dine-in!!"
4SwZpi7ZKMsA7tbG4KrpAQ,1,2019-11-03 05:34:46,"Disgusting!!!!

I went to the deli. The cook made my sandwich on the grill without gloves. The place was dirty and was patched up with packing tape. Deli..."
iS-Pes90bB2u2FaDv99GkQ,4,2019-07-20 17:20:25,Tried out their Bulgogi and Spicy Pork bowls - delicious. The meat was tasty and they give generous portions. Asked for spicy red pepper paste on the side...
wrf32QHRAHpiuf3bbQN83A,1,2019-09-11 09:50:17,Don't ever go to this Dunkin' on your way to work. I put in a mobile order and still had to wait. My tea was distasteful and the bagel with cream cheese...
RsAlTpdXbx7zMVP4iMgGFQ,1,2019-09-28 08:42:45,Regardless if there is a line or not you will have to wait. The staff does not care at all! I usually go through the drive thru and end up waiting at least...
LswFKD-B_LEsUjhNPAuo6g,3,2019-02-18 06:21:17,I decided to drive by this Dunkin location because it's convenient and I had a free drink on the app so I thought why not. This was my first time there and...
Qod5A2OJnft9s75awvZG8Q,4,2018-06-06 09:40:13,"The 411: this is a restaurant that has slightly slower service and above average food. Prices are slightly steep and not optimal for large gatherings, but I..."
r1SBNwJ7aTZSHmQ0ONBaeA,1,2019-09-07 02:15:55,"Security guy harassed me, Kd Christmon.
If that ever happens again I'm pressing charges.
Terrible place and terrible experience. My friend didn't get the..."
ehpR8g6cegY1G8Ya6NSC9Q,5,2017-07-18 08:22:34,"Newest Silver Spring coffee shop does not disappoint! Though I still mourn the loss of Sidebar, I'm happy to gain another coffee spot. This morning I had an..."
LPuUlcFTgP-gksQjdDPlTA,5,2019-11-12 17:28:03,Sushi Taro lived up to all of my expectations. My husband took me here for my birthday dinner and everything was fantastic. The food was beyond great and...
Bk6LLST6AGv_YKbH6ES9RQ,3,2019-11-13 13:32:08,"It was ok. 

I really liked the warm house sake on a cold night. The spicy tuna was delicious and the wasabi was fresh. Overall it seemed to be a fairly..."
qLSA87HTR5cxXFae3o-Kog,1,2019-11-04 15:18:19,So I don't get the hype. I was visiting from NYC and we have been spoiled by really good sushi. This was recommended to me as one of the best in DC by...
CAJXwRUCoEpuIBFXDOiyHA,4,2019-08-03 14:46:24,"I've eaten the food from this location twice now: 
Today I placed an online order for rapid pickup of: Pick 2: cup of corn chowder soup (meh 2/5 stars) and..."
HV_0dxr4VZJzGogdceBqew,5,2019-10-15 06:54:17,Their food are always new and delicious. Nothing is left overnight and sold the following day. Everything is done from scratch no preservatives. Thanks...
_xjzYjdhrSGPDDB4wJI6oA,3,2019-05-01 06:17:55,Kind of disappointing experience. Tried to order from app but the free WiFi at this hospital doesn't work. Tried to order from kiosk but it wouldn't let us...
xWtix4U62XeUT4UcACSfCA,1,2019-05-10 10:19:51,Worst 7/11 I have ever been in. They harass kids as well as adults and try to call cops on innocent people
QkIV2dWqe7Fvm3yxCEkgWA,5,2019-10-14 10:53:19,"I love El Centro, and I try to come here any time I go to DC. It's a little pricier than your normal Mexican joint, but the food is pretty worth it in my..."
3x5WLSJi2QYhrsPZUD5LCQ,1,2019-11-10 11:36:16,"This was a HORRIBLE SERVICE for brunch! Not just for my party, but the service at the table next to us was SO BAD that one person actually just up and left...."
A8nzETO3vO1oeShyWpz_Gw,2,2019-11-08 22:01:27,"The late night club was lit. Until I was trying to get some food from a food truck out front and a manager came out saying ""the majority owner doesnt like..."
cA9tRTJwSLNSaBToYGR6RA,5,2016-02-27 16:08:29,We tried Sweet Frog for the first time a week ago and were very impressed! Neither of us had ever frequented a yogurt dealer before. When we walked in we...
axGqYTHH9wCrvtnLPDt-fQ,1,2019-07-17 17:58:09,This sweet frog was out of everything. Out of NUTELLA. Throw the whole establishment away. Never going back.
OQNOi8EYliNiMhoBhe_i0Q,2,2017-10-14 11:37:22,Sweet frog must be under new management because the place is filthy.  The broken front door handle was probably a bad sign. I brought my son in for a post...
PikwvCI0XF7tqTM3jVyk5A,4,2019-11-08 11:17:58,"The location is perfect as it is in the middle of everything. I met a colleague of mine here - the ambiance is welcoming, not too formal. The food here..."
f5q1wT0lZP6FggEYJD9WEg,3,2019-11-03 19:33:05,Came here to celebrate my boyfriend's birthday and while we had a good meal we probably wouldn't come back again. Mainly because the food and ambiance just...
EGop4GzBllzSlaubt-RedQ,4,2019-10-13 07:23:43,The service was absolutely horrendous during the first hour. Didn't take as long until we receive our appetizers but took forever to get our entrees. The...
NoAgTzXaGVHHbfDbN8FFYg,5,2019-10-17 14:28:26,Loved the food here! One of the best places to get chinese food near UMD. The noodles were flavorful and perfectly cooked and the lamb buns were delicious!...
f8O3Bo_VY2PXbKzqXl19pA,3,2019-08-19 06:24:21,"Everything was good, but there was a lot of tomato sauce in the noodles, which felt pretty Westernized. If you're searching for authentic Chinese food in..."
6K_IqwbeGz1mSSjAZ5ZPQQ,5,2019-07-14 08:59:26,Man this place is legendary. Me and my friends graduated from UMD and don't live by the area but still make the over hour long trek to get here because it...
t3qeF0e9w4prAWiZjLsWGw,4,2019-08-20 17:45:49,"Balconie Restaurant Bar & Grill has been open for a couple of weeks now, but no Yelp reviews.  Food and service was good. I had Soya (beef, tomatoes,..."
6d7yjhN7_Fddt70AZft1YQ,1,2019-09-04 16:18:52,One star seems generous here. The food was extremely disappointing in both portion and quality. The menu advertised an item (puff puffs I think?) that not...
9IdLaOUKq6LzJhcsJ7jndw,2,2019-09-06 15:24:50,The food is nothing special actually tasteless. Meh. The service is decent and efficient enough. The prices were basic and the portions suffice. Nothing to...
EB5B-wBq7ox-V0C8sVgJtQ,3,2011-01-18 19:18:19,"pretty much just like all of the other DC Chinese-Subs-Chicken-Seafood get your food through bullet-proof glass joints, but with one exception. it's cheaper..."
FfMiEH0iUubpW40gsoHgUg,2,2011-03-10 11:12:43,"The 'crab' egg foo yung was pretty mediocre. It would have been better had it not been drenched in a cup of brown sauce.

Food quality is about what one..."
PIHdPtdTZX4SqqfKsEA1eg,1,2019-01-21 15:46:59,I decided to be fair and not write this review while I was upset at this venue. I did my part and waited two full days and I am just as agitated.  I went to...
SR5WTCbRFB5983pLeXzQPA,4,2016-09-05 07:45:59,This place was too small. The nice lady told me they sponsor trips to South Africa every year. Count me in!
sCV1dsNh7hxa0pusasAJ-g,5,2019-10-02 18:44:09,I can't believe that I haven't been here until today! I've gone in to Ben's Chili Bowl multiple times and I've always loved how you step into a different...
7vU5QGRYY2iB2ZdQlBjORg,2,2019-07-31 10:39:28,"I really wanted this to be great! Unfortunately
it was not....

Food- As delicious as it looks, the pasta was super bland. My friend said the same for her..."
tv650b0EshsK77vukUuQGg,1,2019-07-04 03:11:59,"In addition, the music is way too loud.  I shouldn't have to scream at my date in an effort to have a conversation.  It's a restaurant...not a nightclub..."
9V0SWPG5oSvj2goulgpplQ,2,2019-06-24 07:26:02,The pizza is great but the service is terrible.  I placed an online order at 11:54pm my email confirmation stated 33-43 minutes for estimated time of...
-oHc-wusyPkLL-6aj_3N5w,1,2019-10-21 17:36:05,"It's now been 24hours... I gave my daughter a piece of pizza the night before, I ate one and some Buffalo wings.  Daycare informed me that she threw up. I..."
PhJFzlXpAMZ63mloI1PtMg,2,2019-08-05 10:32:32,"I called on July 23rd as my daughter really wanted the ""Spider man pizza"" for her 4th birthday.  I was advised I had to order the X-Large Pizza to get the..."
s47ChDFjPJe6SUIAOVHpww,3,2019-04-30 13:04:12,We stumbled on Tiffany's Oven at the Montgomery County Greenfest this past weekend. Just looking for a bite to eat while browsing Brookside Gardens (where...
hBtZTex-CPydqZTo1lahug,4,2019-06-07 12:36:47,"Service/Cleanliness: 

I have never been on site as I only order delivery, but they take orders over the phone allowing me to pay by cash! That's big for me..."
N4LAeGq3ATCdMWgD1aqpkw,5,2019-09-08 04:36:37,You know. I ate here some months ago and my husband recently went back a week ago. I still feel the same way... this place is going to be my go to for...
tmfd5nd97BoKxT6N-X85eA,5,2019-01-10 16:59:36,"I like to order from Eddie's often, love their crispy fried chicken wings they are very crispy and taste fresh, made when I order. I always order the mixed..."
OF8OfGwe5qpOJ2MB1Nuwlg,5,2019-11-14 21:04:30,"Yep. I get the hype. 
Would absolutely recommend getting in line as early as you can. We got there around 8:30am and there was already a sizable line. If..."
_YYYHGa_AcKdI0bUWOVUjg,4,2019-11-05 20:39:40,I've been wanting to try this place for a while now since everyone raves about this place. I finally visited and I'm pretty sure I'll be back. I had The...
JlsJqsRFrI1HiQYYFljYpA,4,2019-11-01 12:41:57,"I live right nearby, so I love stopping by for a ""treat yourself"" bagel.  The bagels are a bit pricey, but worth it every once in a while. My favorite is..."
POpxWzlK1mFCB1ojUnQ4Rw,5,2019-11-13 12:38:08,"I love coming here! As soon as the temps begin to rise in the early Spring, we make our way to Lake Artemesia or as we call it, ""the lake,"" or ""the trail.""..."
o35lBCXR1EmT5fLRbetQwA,4,2019-07-14 10:57:22,Well worth the visit on a Saturday. There is a wide walking path comfortable for both walkers and bicyclists (and there are plenty of those). The signage in...
InY7tN_TTe0rJGqSmvrtPw,4,2018-10-16 13:46:40,"This is a nice, clean park right in the middle of the hustle and bustle of College Park.  It's not hiking per se, but it is a fun place to walk and take in..."
joqlrwScV4PS9L9ZN-eMaQ,5,2019-11-13 15:45:43,"One of my favorite restaurants in the country! My husband and I travel to D.C. a few times a year, and Rasika is the first reservation we make each time...."
